inRace,timestamp,engineMaxRPM,engineIdleRPM,engineRPM,carAccelerationX,carAccelerationY,carAccelerationZ,carVelocityX,carVelocityY,carVelocityZ,carAngularVelocityX,carAngularVelocityY,carAngularVelocityZ,carYaw,carPitch,carRoll,suspensionTravelNormalizedFL,suspensionTravelNormalizedFR,suspensionTravelNormalizedRL,suspensionTravelNormalizedRR,tireSlipRatioFL,tireSlipRatioFR,tireSlipRatioRL,tireSlipRatioRR,wheelRotationSpeedFL,wheelRotationSpeedFR,wheelRotationSpeedRL,wheelRotationSpeedRR,wheelOnRumbleFL,wheelOnRumbleFR,wheelOnRumbleRL,wheelOnRumbleRR,wheelInPuddleDepthFL,wheelInPuddleDepthFR,wheelInPuddleDepthRL,wheelInPuddleDepthRR,forceFeedbackRumbleFL,forceFeedbackRumbleFR,forceFeedbackRumbleRL,forceFeedbackRumbleRR,tireSlipAngleFL,tireSlipAngleFR,tireSlipAngleRL,tireSlipAngleRR,tireSlipCombinedFL,tireSlipCombinedFR,tireSlipCombinedRL,tireSlipCombinedRR,suspensionTravelFL,suspensionTravelFR,suspensionTravelRL,suspensionTravelRR,carID,carPerformanceClass,carPerformanceIndex,carDrivetrainType,carCylinderCount,carPositionX,carPositionY,carPositionZ,carSpeed,enginePower,engineTorque,tireTemperatureFL,tireTemperatureFR,tireTemperatureRL,tireTemperatureRR,engineBoost,engineFuel,distanceTravelled,raceBestLap,raceLastLap,raceCurrentLap,raceTime,raceLap,racePosition,inputThrottle,inputBrake,inputClutch,inputHandbrake,inputGear,inputSteering,normalizedDrivingLine,normalizedAIBrakeDifference
1,137715171,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.5387878417969,0,0,0,0,255,255,1,0,0,0
1,137715203,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.5641174316406,0,0,0,0,255,255,1,0,0,0
1,137715218,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.58868408203125,0,0,0,0,255,255,1,0,0,0
1,137715250,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.6121826171875,0,0,0,0,255,255,1,0,0,0
1,137715281,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.6346435546875,0,0,0,0,255,255,1,0,0,0
1,137715312,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.6570739746094,0,0,0,0,255,255,1,0,0,0
1,137715328,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.67950439453125,0,0,0,0,255,255,1,0,0,0
1,137715359,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.7046203613281,0,0,0,0,255,255,1,0,0,0
1,137715390,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.73236083984375,0,0,0,0,255,255,1,0,0,0
1,137715421,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.7601318359375,0,0,0,0,255,255,1,0,0,0
1,137715437,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.78790283203125,0,0,0,0,255,255,1,0,0,0
1,137715468,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.815673828125,0,0,0,0,255,255,1,0,0,0
1,137715500,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.84344482421875,0,0,0,0,255,255,1,0,0,0
1,137715531,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.8712158203125,0,0,0,0,255,255,1,0,0,0
1,137715562,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.89898681640625,0,0,0,0,255,255,1,0,0,0
1,137715578,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.9267883300781,0,0,0,0,255,255,1,0,0,0
1,137715609,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.95458984375,0,0,0,0,255,255,1,0,0,0
1,137715640,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,394.9823913574219,0,0,0,0,255,255,1,0,0,0
1,137715671,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.01019287109375,0,0,0,0,255,255,1,0,0,0
1,137715687,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.0379943847656,0,0,0,0,255,255,1,0,0,0
1,137715718,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.0657958984375,0,0,0,0,255,255,1,0,0,0
1,137715750,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.0935974121094,0,0,0,0,255,255,1,0,0,0
1,137715781,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.12139892578125,0,0,0,0,255,255,1,0,0,0
1,137715812,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.149169921875,0,0,0,0,255,255,1,0,0,0
1,137715828,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.1769714355469,0,0,0,0,255,255,1,0,0,0
1,137715859,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.2047424316406,0,0,0,0,255,255,1,0,0,0
1,137715890,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.2325134277344,0,0,0,0,255,255,1,0,0,0
1,137715921,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.2602844238281,0,0,0,0,255,255,1,0,0,0
1,137715937,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.2880554199219,0,0,0,0,255,255,1,0,0,0
1,137715968,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.3158264160156,0,0,0,0,255,255,1,0,0,0
1,137716000,8999.9951171875,799.99951171875,700.9545288085938,0,0,0,0,0,0,0,0,0,4.039611667394638e-8,0.010601088404655457,0.00008043972047744319,0.40619194507598877,0.40619194507598877,0.37356817722320557,0.37356817722320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,998,2,8,2702.830078125,270.9032897949219,-4342.58984375,0,0,0,43.260137769911026,43.260137769911026,43.260137769911026,43.260137769911026,-14.699999809265137,1,0,0,0,0,395.3435974121094,0,0,0,0,255,255,1,0,0,0
